"Category","Business Impact","Recommendation","Subscription ID","Subscription Name","Resource Group","Resource Name","Type","Updated Date","Potential benefits","Potential Annual Cost Savings","Potential Cost Savings Currency","Retirement date","Retiring feature"
"Operational excellence","Medium","Add explicit outbound method to disable default outbound","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-app-prod-uks-001","appserver5200bbe92-a926-4098-818e-909b142edaab","Network interface","2025-10-21T10:40:11.3469556Z","Secure and explicit outbound access for new subnets.","",""
"Security","High","Machines should be configured to periodically check for missing system updates","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-app-prod-uks-001","appserver5","Virtual machine","2025-10-21T08:15:56.1942363Z","Prevent potential security breaches","",""
"Reliability","High","Validate Virtual Machine reliability with a Site Recovery test failover","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-app-prod-uks-001","appserver5","Virtual machine","2025-10-21T05:59:45.5453281Z","Ensure business continuity. Verify disaster recovery plan.","",""
"Security","Medium","Virtual machines and virtual machine scale sets should have encryption at host enabled","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-app-prod-uks-001","insphireserver","Virtual machine","2025-10-21T15:14:39.7779354Z","Prevent potential security breaches","",""
"Security","Medium","Virtual machines and virtual machine scale sets should have encryption at host enabled","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-app-prod-uks-001","appserver5","Virtual machine","2025-10-21T15:14:39.7779354Z","Prevent potential security breaches","",""
"Reliability","Medium","Migrate workload to Virtual Machine Scale Sets Flex","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-app-prod-uks-001","appserver5","Virtual machine","2025-10-21T06:21:13.7266713Z","Enhanced resilience to platform faults and updates.","",""
"Security","Low","Non-internet-facing virtual machines should be protected with network security groups","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-app-prod-uks-001","insphireserver","Virtual machine","2025-10-21T08:05:33.7621081Z","Prevent potential security breaches","",""
"Reliability","High","Use Azure Capacity Reservation for virtual machine (VM)","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-app-prod-uks-001","appserver5","Virtual machine","2025-10-21T10:39:05.4692140Z","Guaranteed compute capacity in constrained region or zone.","",""
"Operational excellence","Medium","Add explicit outbound method to disable default outbound","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-app-prod-uks-001","insphireserverd1232e42-9c64-4315-980d-3f1aafedcc3c","Network interface","2025-10-21T10:40:11.3469556Z","Secure and explicit outbound access for new subnets.","",""
"Security","Medium","Machines should have a vulnerability assessment solution","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-app-prod-uks-001","insphireserver","Virtual machine","2025-10-21T09:09:58.1388691Z","Prevent potential security breaches","",""
"Reliability","Low","Convert Standard to Premium disk for higher uptime","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-app-prod-uks-001","insphireserver","Virtual machine","2025-10-21T06:18:58.5600435Z","Enhanced performance, configurability, and uptime","",""
"Reliability","Medium","Migrate workload to Virtual Machine Scale Sets Flex","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-app-prod-uks-001","insphireserver","Virtual machine","2025-10-21T06:21:13.7266713Z","Enhanced resilience to platform faults and updates.","",""
"Security","Medium","Guest Configuration extension should be installed on machines","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-app-prod-uks-001","insphireserver","Virtual machine","2025-10-21T14:13:21.5357178Z","Prevent potential security breaches","",""
"Security","Medium","Guest Configuration extension should be installed on machines","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-app-prod-uks-001","appserver5","Virtual machine","2025-10-21T14:13:21.5357178Z","Prevent potential security breaches","",""
"Security","High","Windows virtual machines should enable Azure Disk Encryption or EncryptionAtHost.","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-app-prod-uks-001","appserver5","Virtual machine","2025-10-21T08:03:49.3819638Z","Prevent potential security breaches","",""
"Security","High","Windows virtual machines should enable Azure Disk Encryption or EncryptionAtHost.","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-app-prod-uks-001","insphireserver","Virtual machine","2025-10-21T08:03:49.3819638Z","Prevent potential security breaches","",""
"Security","High","Machines should be configured to periodically check for missing system updates","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-dc-prod-uks-001","vmgadcpuks1","Virtual machine","2025-10-21T08:15:56.1992340Z","Prevent potential security breaches","",""
"Reliability","High","Use Azure Capacity Reservation for virtual machine (VM)","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-dc-prod-uks-001","vmgadcpuks1","Virtual machine","2025-10-21T10:39:05.4042128Z","Guaranteed compute capacity in constrained region or zone.","",""
"Reliability","Medium","Add additional VM or use Premium disks for higher uptime","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-dc-prod-uks-001","vmgadcpuks1","Virtual machine","2025-10-21T10:38:21.9962284Z","Enhanced performance, configurability, and uptime","",""
"Operational excellence","Medium","Add explicit outbound method to disable default outbound","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-dc-prod-uks-001","vmgadcpuks1744","Network interface","2025-10-21T10:40:11.3469556Z","Secure and explicit outbound access for new subnets.","",""
"Security","Medium","Virtual machines and virtual machine scale sets should have encryption at host enabled","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-dc-prod-uks-001","vmgadcpuks1","Virtual machine","2025-10-21T15:14:39.7779354Z","Prevent potential security breaches","",""
"Reliability","Medium","Migrate to Virtual Machine Scale Sets Flex","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-dc-prod-uks-001","vmgadcpuks1","Virtual machine","2025-10-21T05:43:54.4986236Z","Availability across zones or across different fault domains.","",""
"Reliability","Medium","Migrate workload to Virtual Machine Scale Sets Flex","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-dc-prod-uks-001","vmgadcpuks1","Virtual machine","2025-10-21T06:21:13.7266713Z","Enhanced resilience to platform faults and updates.","",""
"Security","Medium","Machines should have a vulnerability assessment solution","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-dc-prod-uks-001","vmgadcpuks1","Virtual machine","2025-10-21T09:09:58.1388691Z","Prevent potential security breaches","",""
"Security","Medium","Guest Configuration extension should be installed on machines","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-dc-prod-uks-001","vmgadcpuks1","Virtual machine","2025-10-21T14:13:21.5307196Z","Prevent potential security breaches","",""
"Security","Low","Non-internet-facing virtual machines should be protected with network security groups","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-dc-prod-uks-001","vmgadcpuks1","Virtual machine","2025-10-21T08:05:33.7621081Z","Prevent potential security breaches","",""
"Reliability","High","Migrate workload to D-series or better virtual machine","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-dc-prod-uks-001","vmgadcpuks1","Virtual machine","2025-10-21T05:45:21.1175546Z","Full CPU performance for heavy workload in production","",""
"Security","High","Windows virtual machines should enable Azure Disk Encryption or EncryptionAtHost.","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-dc-prod-uks-001","vmgadcpuks1","Virtual machine","2025-10-21T08:03:49.3819638Z","Prevent potential security breaches","",""
"Security","Low","Guest Attestation extension should be installed on supported Windows virtual machines","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-dc-prod-uks-001","vmgadcpuks1","Virtual machine","2025-10-21T02:02:57.2483910Z","Prevent potential security breaches","",""
"Security","Low","Diagnostic logs in Logic Apps should be enabled","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-uks-p-garic01","ncc-garic-hostisolate","Workflow","2025-10-21T08:05:27.4208360Z","Prevent potential security breaches","",""
"Security","Low","Diagnostic logs in Logic Apps should be enabled","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-uks-p-garic01","ncc-garic-unisolatehost","Workflow","2025-10-21T08:05:27.4208360Z","Prevent potential security breaches","",""
"Security","Low","Access to storage accounts with firewall and virtual network configurations should be restricted","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","garic-production-asr","yu47r5garicdruv2acache","Storage Account","2025-10-21T12:17:54.4251354Z","Prevent potential security breaches","",""
"Reliability","Medium","Enable Soft Delete to protect your blob data","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","garic-production-asr","yu47r5garicdruv2acache","Storage Account","2025-10-21T06:50:56.2346699Z","Save and recover your data when blobs or blob snapshots are accidentally overwritten or deleted","",""
"Security","Medium","Storage account should use a private link connection","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","garic-production-asr","yu47r5garicdruv2acache","Storage Account","2025-10-21T02:02:47.0794060Z","Prevent potential security breaches","",""
"Security","Medium","Storage accounts should prevent shared key access","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","garic-production-asr","yu47r5garicdruv2acache","Storage Account","2025-10-21T08:12:01.3788098Z","Prevent potential security breaches","",""
"Security","Medium","Storage accounts should restrict network access using virtual network rules","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","garic-production-asr","yu47r5garicdruv2acache","Storage Account","2025-10-21T07:50:53.6083782Z","Prevent potential security breaches","",""
"Cost","Medium","Review disks that are not attached to a VM and evaluate if you still need the disks","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","garic-production-asr","azdcserver1_osdisk_1_fd14e328b64348d19e19bc9d1df1de2a-asrreplica","Disk","2025-10-21T10:40:55.7574409Z","Cost saving.","",""
"Reliability","Medium","Enable Soft Delete to protect your blob data","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","azurebackuprg_uksouth_1","bmlit","Storage Account","2025-10-21T06:50:56.2346699Z","Save and recover your data when blobs or blob snapshots are accidentally overwritten or deleted","",""
"Security","Medium","Storage accounts should prevent shared key access","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","azurebackuprg_uksouth_1","bmlit","Storage Account","2025-10-21T08:12:01.3788098Z","Prevent potential security breaches","",""
"Security","Medium","Storage account should use a private link connection","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","azurebackuprg_uksouth_1","bmlit","Storage Account","2025-10-21T02:02:47.0794060Z","Prevent potential security breaches","",""
"Security","High","Guest accounts with read permissions on Azure resources should be removed","188806cf-2d2c-43bf-9378-108ee6a265d2","BCN Azure CSP - Garic Ltd - RAZOR DEV (188806cf-2d2c-43bf-9378-108ee6a265d2)","No resource group","188806cf-2d2c-43bf-9378-108ee6a265d2","Subscription","2025-10-21T06:07:58.4983074Z","Prevent potential security breaches","",""
"Security","High","Microsoft Defender for Azure SQL Database servers should be enabled","188806cf-2d2c-43bf-9378-108ee6a265d2","BCN Azure CSP - Garic Ltd - RAZOR DEV (188806cf-2d2c-43bf-9378-108ee6a265d2)","No resource group","188806cf-2d2c-43bf-9378-108ee6a265d2","Subscription","2025-10-21T14:09:38.7458057Z","Prevent potential security breaches","",""
"Security","High","Guest accounts with write permissions on Azure resources should be removed","188806cf-2d2c-43bf-9378-108ee6a265d2","BCN Azure CSP - Garic Ltd - RAZOR DEV (188806cf-2d2c-43bf-9378-108ee6a265d2)","No resource group","188806cf-2d2c-43bf-9378-108ee6a265d2","Subscription","2025-10-21T06:06:42.9674991Z","Prevent potential security breaches","",""
"Security","Low","Email notification for high severity alerts should be enabled","188806cf-2d2c-43bf-9378-108ee6a265d2","BCN Azure CSP - Garic Ltd - RAZOR DEV (188806cf-2d2c-43bf-9378-108ee6a265d2)","No resource group","188806cf-2d2c-43bf-9378-108ee6a265d2","Subscription","2025-10-21T06:05:59.2702933Z","Prevent potential security breaches","",""
"Security","High","Microsoft Defender CSPM should be enabled","188806cf-2d2c-43bf-9378-108ee6a265d2","BCN Azure CSP - Garic Ltd - RAZOR DEV (188806cf-2d2c-43bf-9378-108ee6a265d2)","No resource group","188806cf-2d2c-43bf-9378-108ee6a265d2","Subscription","2025-10-21T08:06:30.5357303Z","Prevent potential security breaches","",""
"Security","High","Guest accounts with owner permissions on Azure resources should be removed","188806cf-2d2c-43bf-9378-108ee6a265d2","BCN Azure CSP - Garic Ltd - RAZOR DEV (188806cf-2d2c-43bf-9378-108ee6a265d2)","No resource group","188806cf-2d2c-43bf-9378-108ee6a265d2","Subscription","2025-10-21T03:00:32.1043247Z","Prevent potential security breaches","",""
"Cost","High","Consider purchasing a savings plan for compute to unlock lower prices","188806cf-2d2c-43bf-9378-108ee6a265d2","BCN Azure CSP - Garic Ltd - RAZOR DEV (188806cf-2d2c-43bf-9378-108ee6a265d2)","No resource group","188806cf-2d2c-43bf-9378-108ee6a265d2","Subscription","2025-10-21T11:01:19.8598435Z","1,017 USD savings","1,017","USD"
"Security","High","Microsoft Defender for Resource Manager should be enabled","188806cf-2d2c-43bf-9378-108ee6a265d2","BCN Azure CSP - Garic Ltd - RAZOR DEV (188806cf-2d2c-43bf-9378-108ee6a265d2)","No resource group","188806cf-2d2c-43bf-9378-108ee6a265d2","Subscription","2025-10-21T01:01:43.9573330Z","Prevent potential security breaches","",""
"Security","Low","Subscriptions should have a contact email address for security issues","188806cf-2d2c-43bf-9378-108ee6a265d2","BCN Azure CSP - Garic Ltd - RAZOR DEV (188806cf-2d2c-43bf-9378-108ee6a265d2)","No resource group","188806cf-2d2c-43bf-9378-108ee6a265d2","Subscription","2025-10-21T12:08:57.1533632Z","Prevent potential security breaches","",""
"Security","High","A maximum of 3 owners should be designated for subscriptions","188806cf-2d2c-43bf-9378-108ee6a265d2","BCN Azure CSP - Garic Ltd - RAZOR DEV (188806cf-2d2c-43bf-9378-108ee6a265d2)","No resource group","188806cf-2d2c-43bf-9378-108ee6a265d2","Subscription","2025-10-21T14:10:08.8701223Z","Prevent potential security breaches","",""
"Security","High","Microsoft Defender for App Service should be enabled","188806cf-2d2c-43bf-9378-108ee6a265d2","BCN Azure CSP - Garic Ltd - RAZOR DEV (188806cf-2d2c-43bf-9378-108ee6a265d2)","No resource group","188806cf-2d2c-43bf-9378-108ee6a265d2","Subscription","2025-10-21T02:00:35.4636261Z","Prevent potential security breaches","",""
"Security","Medium","Email notification to subscription owner for high severity alerts should be enabled","188806cf-2d2c-43bf-9378-108ee6a265d2","BCN Azure CSP - Garic Ltd - RAZOR DEV (188806cf-2d2c-43bf-9378-108ee6a265d2)","No resource group","188806cf-2d2c-43bf-9378-108ee6a265d2","Subscription","2025-10-21T13:09:31.2840206Z","Prevent potential security breaches","",""
"Cost","High","Consider App Service reserved instance to save over the on-demand costs","188806cf-2d2c-43bf-9378-108ee6a265d2","BCN Azure CSP - Garic Ltd - RAZOR DEV (188806cf-2d2c-43bf-9378-108ee6a265d2)","No resource group","188806cf-2d2c-43bf-9378-108ee6a265d2","Subscription","2025-10-21T11:05:27.5013671Z","1,249 USD savings","1,249","USD"
"Reliability","High","Create an Azure Service Health alert","188806cf-2d2c-43bf-9378-108ee6a265d2","BCN Azure CSP - Garic Ltd - RAZOR DEV (188806cf-2d2c-43bf-9378-108ee6a265d2)","No resource group","188806cf-2d2c-43bf-9378-108ee6a265d2","Subscription","2025-10-21T12:01:16.3525464Z","Get alerts on service, security, and health issues","",""
"Security","High","Microsoft Defender for Storage plan should be enabled with Malware Scanning and Sensitive Data Threat Detection","188806cf-2d2c-43bf-9378-108ee6a265d2","BCN Azure CSP - Garic Ltd - RAZOR DEV (188806cf-2d2c-43bf-9378-108ee6a265d2)","No resource group","188806cf-2d2c-43bf-9378-108ee6a265d2","Subscription","2025-10-21T07:59:29.2864282Z","Prevent potential security breaches","",""
"Security","High","Microsoft Defender for Key Vault should be enabled","188806cf-2d2c-43bf-9378-108ee6a265d2","BCN Azure CSP - Garic Ltd - RAZOR DEV (188806cf-2d2c-43bf-9378-108ee6a265d2)","No resource group","188806cf-2d2c-43bf-9378-108ee6a265d2","Subscription","2025-10-21T10:05:06.0289020Z","Prevent potential security breaches","",""
"Reliability","High","Use Standard or Premium tier","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","prosperohub","asp-prosperohub-8e63","App service","2025-10-21T10:52:18.0512077Z","Enhanced scaling and reliability","",""
"Reliability","Medium","Enable Soft Delete to protect your blob data","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","prosperohub","prosperohub9023","Storage Account","2025-10-21T06:50:56.2346699Z","Save and recover your data when blobs or blob snapshots are accidentally overwritten or deleted","",""
"Security","Low","Access to storage accounts with firewall and virtual network configurations should be restricted","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","prosperohub","prosperohub9023","Storage Account","2025-10-21T12:17:54.4251354Z","Prevent potential security breaches","",""
"Reliability","High","Use zone-supported App Service Plan","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","prosperohub","asp-prosperohub-8e63","App Service plan","2025-10-21T06:09:35.0626742Z","Keeps web apps running across zones","",""
"Reliability","High","Set minimum instance count for App Service to 2","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","prosperohub","asp-prosperohub-8e63","App service","2025-10-21T10:52:07.7283745Z","Improve app performance","",""
"Security","Medium","Managed identity should be enabled on function apps","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","prosperohub","csv-hubspot-integration","App service","2025-10-21T07:50:25.2631007Z","Prevent potential security breaches","",""
"Security","Medium","Storage accounts should restrict network access using virtual network rules","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","prosperohub","prosperohub9023","Storage Account","2025-10-21T07:50:53.6083782Z","Prevent potential security breaches","",""
"Security","Medium","Storage accounts should prevent shared key access","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","prosperohub","prosperohub9023","Storage Account","2025-10-21T08:12:01.3788098Z","Prevent potential security breaches","",""
"Security","Medium","Storage account should use a private link connection","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","prosperohub","prosperohub9023","Storage Account","2025-10-21T02:02:47.0794060Z","Prevent potential security breaches","",""
"Security","High","Microsoft Defender for App Service should be enabled","f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7","BCN Azure CSP - Garic Ltd - RAZOR PRODUCTION (f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7)","No resource group","f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7","Subscription","2025-10-21T02:00:36.2486246Z","Prevent potential security breaches","",""
"Security","High","Guest accounts with write permissions on Azure resources should be removed","f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7","BCN Azure CSP - Garic Ltd - RAZOR PRODUCTION (f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7)","No resource group","f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7","Subscription","2025-10-21T06:06:42.6425025Z","Prevent potential security breaches","",""
"Cost","High","Consider App Service reserved instance to save over the on-demand costs","f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7","BCN Azure CSP - Garic Ltd - RAZOR PRODUCTION (f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7)","No resource group","f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7","Subscription","2025-10-21T11:01:37.0510325Z","1,249 USD savings","1,249","USD"
"Security","High","Microsoft Defender for Azure SQL Database servers should be enabled","f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7","BCN Azure CSP - Garic Ltd - RAZOR PRODUCTION (f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7)","No resource group","f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7","Subscription","2025-10-21T14:09:39.9758060Z","Prevent potential security breaches","",""
"Security","Low","Subscriptions should have a contact email address for security issues","f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7","BCN Azure CSP - Garic Ltd - RAZOR PRODUCTION (f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7)","No resource group","f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7","Subscription","2025-10-21T12:09:13.8975700Z","Prevent potential security breaches","",""
"Security","High","A maximum of 3 owners should be designated for subscriptions","f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7","BCN Azure CSP - Garic Ltd - RAZOR PRODUCTION (f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7)","No resource group","f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7","Subscription","2025-10-21T14:10:38.0362158Z","Prevent potential security breaches","",""
"Security","High","Microsoft Defender for Key Vault should be enabled","f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7","BCN Azure CSP - Garic Ltd - RAZOR PRODUCTION (f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7)","No resource group","f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7","Subscription","2025-10-21T10:05:07.7638949Z","Prevent potential security breaches","",""
"Security","High","Guest accounts with read permissions on Azure resources should be removed","f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7","BCN Azure CSP - Garic Ltd - RAZOR PRODUCTION (f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7)","No resource group","f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7","Subscription","2025-10-21T06:08:01.9832856Z","Prevent potential security breaches","",""
"Security","Medium","Email notification to subscription owner for high severity alerts should be enabled","f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7","BCN Azure CSP - Garic Ltd - RAZOR PRODUCTION (f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7)","No resource group","f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7","Subscription","2025-10-21T13:08:50.7787946Z","Prevent potential security breaches","",""
"Security","High","Microsoft Defender CSPM should be enabled","f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7","BCN Azure CSP - Garic Ltd - RAZOR PRODUCTION (f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7)","No resource group","f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7","Subscription","2025-10-21T08:09:56.9435324Z","Prevent potential security breaches","",""
"Cost","High","Consider purchasing a savings plan for compute to unlock lower prices","f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7","BCN Azure CSP - Garic Ltd - RAZOR PRODUCTION (f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7)","No resource group","f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7","Subscription","2025-10-21T10:59:38.9893153Z","1,017 USD savings","1,017","USD"
"Security","High","Guest accounts with owner permissions on Azure resources should be removed","f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7","BCN Azure CSP - Garic Ltd - RAZOR PRODUCTION (f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7)","No resource group","f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7","Subscription","2025-10-21T03:00:31.1393271Z","Prevent potential security breaches","",""
"Security","High","Microsoft Defender for Resource Manager should be enabled","f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7","BCN Azure CSP - Garic Ltd - RAZOR PRODUCTION (f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7)","No resource group","f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7","Subscription","2025-10-21T01:01:04.1043480Z","Prevent potential security breaches","",""
"Security","High","Microsoft Defender for Storage plan should be enabled with Malware Scanning and Sensitive Data Threat Detection","f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7","BCN Azure CSP - Garic Ltd - RAZOR PRODUCTION (f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7)","No resource group","f1882e3f-ce3f-4e24-8c1e-0e7f20dd22c7","Subscription","2025-10-21T08:03:34.8946535Z","Prevent potential security breaches","",""
